word,definition
train,v. 培训，训练 n.  火车
parcel,n.  包裹
test,n&vt.  测试， 考查， 试验
journey,n.  旅行， 路程
count,v.  数
graph,n.  图表， 曲线图
upwards,adv.  向上， 往上
feast,n.  盛宴
contradictory,adj.  相互矛盾的
take,v.   拿走
accompany,vt.  陪伴， 伴随
petrol,n.  汽油
beneficial,adj.  有益的， 受益的
blame,n&vt.  责备， 责怪
final,adj. 最后的 n.  决赛
some,pron.  若干， 一些 adj. 一些，若干
squeeze,v.  压榨， 挤 n. 紧握，捏
blank,adj. 空的
rather,adv.  相当， 宁可
importance,n.  重要性
session,n.  会议
back,adv. 回
worthy,adj.  值得的
endless,adj.  无止境的
training,n.  培训
expectation,n.  预料
mist,n.  雾
miss,v.  错过
pound,n.  磅
load,n.  担子， 货物
bite,v. 咬，叮 n.  咬
ferry,n.  渡船
disgusting,adj.  令人讨厌的
ignore,vt.  不理睬
loaf,n.  一条
reception,n.  接待
applaud,v.  鼓掌， 喝彩
just,adv. 刚才，恰好
outward,adv. 向外，在外 adj.  向外的， 外出的
notice,v.  注意到 n. 通告，注意
yummy,adj.  美味的
holy,adj.  神圣的
relax,v.   放松， 轻松
relay,n. 接力
custom,n.  习惯， 习俗
length,n.  长， 长度
permission,n.  允许， 许可， 同意
grand,adj.  宏伟的， 盛大的
schedule,n. 时刻表 vt.  安排， 排定
eastwards,adv.  向东
print,v.  印刷
rewind,v.  重绕
although,conj.  虽然， 尽管
material,n.  材料， 原料
approximately,adv.  近似地， 大约
encouragement,n.  鼓励， 支持， 促进
universe,n.  宇宙
biochemistry,n.  生物化学
iron,v.  熨烫 n. 铁
idiom,n.  习语， 成语
blanket,n.  毛毯， 毯子
hug,v. 紧抱，拥抱 n.  拥抱
explain,vt.  解释， 说明
envy,n&v.  嫉妒， 羡慕
discount,n.  折扣
construct,vt.  构筑
hope,n&v.  希望
attempt,vt&n.  试图， 尝试
soon,adv.  不久， 很快， 一会儿
division,n.  除， 除法
tablet,n.  药片
hook,n. 钩子 vt.  钩住， 用钩子挂
balance,v.  使平衡
bend,v.   弯曲
action,n.  行动
lock,n. 锁 vt.  锁， 锁上
stadium,n.   体育场
fear,n&v.  害怕， 恐惧， 担忧
appreciation,n.  欣赏
electrical,adj.  与电有关的， 电气的
statue,n.  雕像
sense,n.  感觉， 意识
cream,n.  奶油
sensitive,adj.  敏感的
being,n.  生物， 人
vacant,adj.  空的， 空白的
afford,vt.  买得起
birthplace,n.  出生地， 故乡
dustbin,n.  垃圾箱
impression,n.  印象， 感觉
interval,n.  间歇， 间隔
evaluate,vt.  评价
status,n.  身份， 地位
upset,adj. 心烦的，苦恼的 vt.   使苦恼
dot,n.  点， 圆点
deliver,vt.  投递
tailor,v.  定做 n. 裁缝
stamp,n.  [C] 邮票
skip,vi.   跳过
phenomenon,n.   现象
mention,vt. 提到，说起 n.  提及
mad,adj.  发疯的
barbecue,n.  烤肉野餐
file,n.  文件， 档案
laundry,n.  洗衣店
member,n.  成员， 会员
brewery,n.  啤酒厂， 酿酒厂
accumulate,vt.  堆积， 积累
crime,n.   罪， 罪行
stand,vi. 站立 vt. 承担，忍受 n.  站
surround,vt.  围绕， 包围
together,adv.  一起， 共同
pavement,n.  人行道
cigarette,n.  香烟
may,modal verb. 可能，也许 n. 山楂花
could,modal verb. 能，会，可以〔can 的过去式〕
forward,adv.  向前， 前进 adj. 早的
bent,n. 爱好，嗜好 adj. 弯曲的
strike,vt. 罢工
health,n.  健康， 卫生
positive,adj.  积极的
favourite,adj. 特别喜爱的 n.  特别喜爱的人
bless,vt.  保佑， 降福
menu,n.  菜单
Pacific,adj.  太平洋的
able,adj.  有能力的
mend,v.  修理， 修补
return,v. 归还，返回 n.  返回， 来回
mail,n. 邮政，邮递 vt.  〈美〉 邮寄
conscience,n.  道德心， 良心
subject,n.  题目， 主题
use,n.  利用
bonus,n.  奖金， 红利
feel,vi. 摸索，寻找 v.  觉得
main,adj.  主要的
thrill,n. 激动，兴奋
serve,vt.  服务， 招待
cassette,n.  [C]卡式盒
smile,n&v.  微笑
fine,adj. 好的
find,vt.   找到， 发现
host,n. 主人
accelerate,vt.  加速， 促进
grain,n.  谷物， 谷类
international,adj.  国际的
maid,n.  女仆
credit,n.  信用
oxygen,n.  氧
regardless,adv.  不管， 不顾
terrible,adj.  可怕的
combine,v.  联合， 结合
upward,adv.  向上， 往上
waste,vt. 浪费 n.  废弃物
citizen,n.  公民， 市民
occur,vi.  发生， 出现
comedy,n.  喜剧
pleasant,adj.  令人愉快的， 舒适的
difficult,adj.  难的
pressure,n.  压
sort,v. 分类，拣选 n.  种类， 类别
fill,v.  填空
dentist,n.  牙科医生
numb,adj.  麻木的
feed,v.   喂  ， 饲
forget,v.   忘记， 忘掉
professor,n.  教授
convenient,adj.  便利的， 方便的
specialist,n.  专家， 专科医生
compass,v. 包围 n.  指南针
background,n.  背景
true,adj.  真正的， 确实的
adolescent,adj.  青春期的 n. [C]青少年
valley,n.  山谷， 溪谷
position,n.  位置
present,adj. 当前的
laughter,n.  笑， 笑声
since,prep. 自从…以来，自从…之后
patent,n.  专利权
belong,vi.  属， 附属
soul,n.  灵魂， 心灵
dangerous,adj.  危险的
certificate,n.  证明， 证明书
mess,v.  弄乱 n. 凌乱
sour,adj.  酸的
delete,vt.  删除
stain,n.  污点， 瑕疵
breath,n.  气息， 呼吸
transform,v.  转变， 转换
advise,vt.  忠告， 劝告， 建议
repeat,vt.  重说， 重做
physical,adj.  身体的
make,vt.   制造， 做
microwave,n.  微波
rooster,n.  公鸡
brochure,n.  小册子
master,vt. 精通，掌握 n.  主人
extraordinary,adj.  非常的
witness,v. 目击，作证 n.  证人， 目击者
conventional,adj.  惯例的， 传统的
regulation,n.  规则， 规章
due,adj.  预期的
ripen,v.   成熟
puzzle,v.  迷惑， 困扰 n. 难题
evident,adj.  明显的， 显然的
accommodation,n. 住处
authentic,adj.  真的， 可信的
socket,n.  插座， 插孔
biscuit,n.  饼干
fence,n.  栅栏， 篱笆
breast,n.  胸部
mercy,n.  怜悯
annoy,vt.  使烦恼， 使生气
inform,v.  通知， 告诉
depend,vi.  依靠， 指望
commit,v.   犯  ， 干
about,adv. 大约
scream,v. 尖叫，尖声喊叫 n.  尖叫
sorrow,n.  悲伤， 悲痛
cure,n&v.  治疗， 医好
danger,n.  危险
crash,v&n.  碰撞
cover,n. 盖子
firm,adj.  坚固的
character,n.  字符
reflect,vt.  反射， 反映
contribution,n.  贡献
above,adv.  在上面 adj. 上面的，上述的
fire,n. 火，火灾 vt.  点火
stick,v. 黏住
orbit,n.   运行轨道
band,n.  乐队
height,n.  高， 高度
spray,v.  喷洒 n. 水雾，喷雾
distinguish,v.  区分， 辨别
outer,adj.  外部的
invent,vt.  发明， 创造
fluent,adj.  流利的， 流畅的
wonderful,adj.  极好的
shortcoming,n.  [C] 缺点， 短处
haircut,n.   理发
howl,v.  嚎叫， 嚎哭
something,pron.  某事
benefit,n. 利益，好处 vt.  使受益
flood,v.  淹没， 泛滥 n. 洪水
quality,n.  质量
intention,n.  计划， 意图， 目的
booth,n.  岗
rude,adj.  无礼的， 粗鲁的， 粗暴的
enthusiastic,adj.  热心的， 热情的
symptom,n.  症状
funeral,n.  葬礼
unique,adj.  唯一的， 独特的
except,prep.  除…之外
ministry,n.   部门
religious,adj.  宗教的
shelter,n.  掩蔽
fact,n.  事实， 现实
examine,v.  检查， 诊察
scan,v.   细看
fundamental,adj.  基础的， 基本的
association,n.  联合
believe,vt.  相信
remember,v.  记得
outline,n. 大纲，轮廓
fade,v.  褪色
unless,conj.  如果不， 除非
glance,v&n.  扫视， 匆匆一看
free,adj.  自由的， 空闲的
equality,n.  平等， 同等， 均等
mix,v.  混合， 搅拌
ought,aux. 应该，应当
dictation,n.  听写
crayon,n.  蜡笔
honour,vt. 尊敬，给予荣誉 n.  荣誉， 光荣
bother,vt.  烦扰， 打扰
expression,n.  表情
middle,adj.  中部的， 中间的， 中级的 n. 中间，当中
childhood,n.  幼年时代， 童年
though,conj&adv.  虽然， 可是， 尽管
thorough,adj.  彻底的
appeal,n&v.  呼吁， 请求
everyday,adj.  日常的
stay,v. 保持，停止，阻止 n.  逗留
appear,vi.  出现
face,n. 脸
abandon,vt.  放弃
congratulation,n. 祝贺，恭贺
inspire,v.  鼓舞， 激励
afraid,adj.  害怕的， 恐惧的
progress,vi.  进展
geometry,n.  几何学
invite,vt.  邀请
open,adj. 公开的
devote,vt.  奉献
agent,n.  代理商
treat,vt.  对待， 看待
abortion,n.  流产
bishop,n.  主教
suffering,n.  痛苦，苦难
afterward,adv.  后来
reputation,n.  名誉， 名声
project,n.  项目， 工程
inside,adv.  在里面， 在内部 prep. 在…里面，在…之内
independence,n.  独立
presentation,n.  演示， 演出
whenever,conj.  无论何时
dynasty,n.  朝代， 王朝
bark,v. 〔狗〕吠叫 n. 狗叫声，吠声
greedy,adj.  贪婪的
awkward,adj.  笨拙的
bare,adj.  赤裸的 vt. 使赤裸
ruin,v. 毁坏
mutton,n.  羊肉
celebrate,v.  庆祝
admirable,adj.  令人钦佩的
please,v.  使人高兴， 令人满意 int. 请
look,vi.  看， 瞧
offshore,adj&adv.  近海的， 向海的
fortnight,n.  两星期
scar,n.  伤疤
mountainous,adj.  多山的
inspect,vt.  检查
campaign,vi.  参加活动
vital,adj.  重大的， 生死攸关的
conflict,n.  斗争， 冲突
allow,vt.  允许， 准许
rough,adj.  粗糙的
knock,n&v.  敲
mass,n. 众多，大量
rule,n. 规则，规定
proper,adj.  恰当的， 合适的
update,vt&n.   现代化
amateur,adj. 业余爱好的 n.  业余爱好者
poisonous,adj.  有毒的
condemn,vt.  谴责， 声讨
assistance,n.  援助， 帮助
bitter,adj.  有苦味的
speed,v. 加速 n.  速度
gesture,n.  姿势
admit,v.   承认
common,adj.  普通的
interest,n. 兴趣，趣味
wonder,v. 想知道
sleepy,adj.  想睡的， 困倦的， 瞌睡的
sneeze,n&vi.  打喷嚏
bath,n.  [C] 洗澡
every,adj.  每一， 每个的
mask,v.  戴面具
thermos,n.  热水瓶
summary,n.  [C] 摘要， 概要
apply,v.  申请
overlook,vt.  俯瞰
politician,n.  政治家
taxpayer,n.  纳税人
indeed,adv.  确实， 实在
seagull,n.  海鸥
artificial,adj.  人造的
disagree,vi.  意见不一致， 持不同意见
comment,v.  评论
step,v. 走
forever,adv.  永远地， 永恒地
mark,v.  做记号， 标记 n. 标记
base,n. 根据地
employ,vt.  雇用
trend,n.  倾向， 趋势
achievement,n.  [U] 完成， 达到
whole,adj.  完整的， 所有的
fair,adj. 公平的
during,prep.  在…期间， 在…过程中
balcony,n.  阳台
revolution,n.  革命， 变革
mop,v. 用拖把拖地 n.  拖把
consist,vi.  由…组成
preparation,n.  准备， 预备
relation,n.  关系
reliable,adj.  可靠的
loss,n.  丧失
relate,v.  有关
typhoon,n.  台风
decoration,n.  装饰， 修饰
eggplant,n.  茄子
zip,v. 拉开拉链，拉上拉链 n.  拉链
profession,n.  职业
still,adv.  仍然， 还 adj. 静止的，平静的
worn,adj.  破烂的， 损坏的
arise,vi.   起来， 升起
dizzy,adj.  头晕目眩的
work,v.  工作
lose,vt.   失去， 丢失
agree,v.  同意
fail,v.  失败
toward,prep.  向， 朝， 对于
enjoyable,adj.  愉快的
anyone,pron.  任何人， 无论谁
convince,vt.  使确信， 使信服
pride,v.  自豪， 自夸 n. 自豪，骄傲
emperor,n.  皇帝
word,n.  单词
theory,n.  理论
broadcast,v. 广播 n.  广播节目
love,n. 爱
extension,n.  伸展， 延伸
signature,n.  签名
steep,adj.  险峻的， 陡峭的
seize,v.  抓住
literary,adj.  文学的
architect,n.  建筑师
forehead,n.  前额
enjoy,v.  欣赏， 享受…之乐趣
privilege,n.  特权， 特别待遇
fireworks,n.  烟火
substitute,vt.  替换
foreign,adj.  外国的
across,prep.  横过， 穿过
uniform,n.  制服
fall,v. 落，降落
identity,n.  身份
violate,vt.  违反， 干扰
federal,adj.  中央的 ， 联邦的
event,n.  事件， 大事
academy,n.  学院
wherever,conj.  无论何处
reward,n.  奖赏
include,vt.  包含， 包括
alongside,adv&prep.  在旁边
swallow,vt. 吞下
agency,n.  代理处， 经销处
abstract,adj.  抽象的 n. 抽象
agenda,n.  议程
opinion,n.  看法， 见解
altogether,adv.  总共
appearance,n.  出现， 露面
culture,n.  文化
devotion,n.  奉献， 奉献精神
prefer,vt.   宁愿
perfect,adj.  完美的， 极好的
butcher,vt. 屠宰，残杀 n.  肉店
float,v.  漂浮， 浮动
pole,n.  杆， 电线杆
minority,n.  少数
tight,adj&adv.  紧的
space,n.  空白处
reference,n.  涉及
arrange,vt.  安排， 布置
from,prep.  从
alley,n.  小巷
discover,vt.  发现， 找到
bench,n.  长凳
commitment,n.  承诺， 许诺
excite,vt.  刺激
rhyme,v.   押韵
spade,n.  铲子
revision,n.  复习， 温习
qualification,n.  资格， 条件
collision,n.  碰撞
bridegroom,n.  新郎
repair,vt. 修理，修补
advice,n.  忠告， 劝告， 建议
frequent,adj.  经常的， 频繁的
insure,v.  确保
elder,adj. 年长的 n.  长者， 前辈
error,n.  错误
windy,adj.  多风的
Oceania,n.  大洋洲
public,adj. 公共的，公众的，国家的 n.  公众
spend,vt.   度过
barbershop,n.  理发店
track,n.  小道
value,n. 价值，益处 vt.  估价， 评价
foggy,adj.  有雾的， 多雾的
quantity,n.  数量
fortune,n.  财产
advantage,n.  优点， 好处
instead,adv.  代替， 顶替
rush,vi.  冲， 奔跑
command,n&v.  命令
expensive,adj.  昂贵的， 高消费的
cloudy,adj.  多云的， 阴天的
compulsory,adj.  必修的
trade,n. 贸易 vt.  买卖
dessert,n.  甜点， 甜食
round,adv. 转过来 adj.  圆的， 球形的 prep. 环绕一周，围着
ambassador,n.  大使
non-stop,adj&adv.  不停的， 不断的
temple,n.  庙宇， 寺院
growth,n.  生长
vague,adj.  含糊的， 不清楚的
communist,adj.  共产党的， 共产主义的 n. 共产主义者
fare,n.   费用， 票
temporary,adj.  暂时的， 临时  的
desperate,adj.  令人绝望的
unrest,n.  不安
kangaroo,n.  大袋鼠
accuracy,n.  准确性
awful,adj.  糟糕的， 可怕的
handy,adj.  便利的
urge,vt.  催促， 力劝
via,prep.  经， 经过， 经由
score,v.  得分 n. [Ｃ]得分，分数
poor,adj.  贫穷的， 可怜的
graduate,v.  毕业 n.   毕业生
visual,adj.  视力的， 视觉的
absent,adj.  缺席的， 不在的
rag,n.  破布， 抹布
because,conj.  因为
near,adv.  附近， 邻近 adj. 近的 prep. 在…附近，靠近
educate,v.   教育， 培养
ashamed,adj.  惭愧的， 害臊的， 羞耻的
appendix,n.  附录， 附属品
instruct,v.  指示
excellent,adj.  极好的， 优秀的
fairly,adv.  相当
handwriting,n.  书法
raw,adj.  生的
merchant,adj.  商业的， 商人的 n. 商人，生意人
retell,vt.  重讲， 重复， 复述
ray,n.  光辉， 光线
version,n.  译文
exam,n.  考试， 测试
stop,vt. 停止
nationality,n.  国籍
guess,v.  猜， 猜测
adolescence,n.  青春期
aboard,prep&adv.  在船上， 上船
institute,v.  建立， 设立 n. 协会
poster,n.  海报， 广告
shortly,adv.  不久
appropriate,adj.  适当的
criterion,n.   标准， 规则
least,n.  最少， 最少量
immediately,adv.  立即
symphony,n.  交响乐
optimistic,adj.  乐观的
sleep,n&vi.  睡觉
vocabulary,n.  词汇， 词汇表
refuse,v.  拒绝， 不愿
aspect,n.  方面
aggressive,adj.  侵略的
close,adv.  近， 靠近 adj. 近的
sweep,vt.   扫除， 打扫
website,n.  网站
learn,vi. 学，学习
swing,v. 挥舞，摆动 n.  秋千
ridiculous,adj.  荒谬的， 可笑的
severe,adj.  严重的
spin,vt. 纺纱
grocery,n.  杂货
communism,n.  共产主义
spit,v.   吐唾沫
anniversary,n.  周年纪念
register,v.  登记， 注册 n. 记录，登记簿
couple,n.  夫妇
communicate,v.  交际
eager,adj.  渴望的， 热切的
evidence,n.  证据
republic,n.  共和国
official,adj.  官方的， 政府的
acid,adj.  酸的
assessment,n.  估价
post,n. 岗位，职位
agricultural,adj.  农业的
leave,v.   离开
duck,v.  躲避
cottage,n.  小屋
tiresome,adj.  令人厌烦的， 讨厌的
finish,v.  结束， 做完
discrimination,n.  歧视
female,adj. 女性的，雌性的 n.  女性， 女人
melon,n.  甜瓜
swift,adj.  快的， 迅速的
add,v.  添加， 增加
minister,n.  部长
need,v. 必须 vt. 需要modal n.  需要， 需求
cruel,adj.  残忍的， 残酷的
erupt,v.   喷发， 爆发
shade,n.  阴凉处， 树荫处
often,adv.  经常地
gather,v.  聚集
insist,v.  坚持， 坚决认为
article,n.  文章
respect,n. 尊敬，尊重
ache,vi. 疼痛 n.  痛， 疼痛
loose,adj.  松散的
therefore,adv.  因此， 所以
exchange,n&v.  交换
adjustment,n.  调整， 调节
hesitate,v.  犹豫， 踌躇
hardly,adv.  几乎不
bored,adj.  无聊的， 厌烦的
trust,vt&n.  相信， 信任， 信赖
income,n.  收入， 所得
private,adj.  私人的
technical,adj.  技术的， 工艺的
companion,n.  同伴， 同事
choose,vt.   选择
directory,n.  姓名地址录
peaceful,adj.  和平的， 安宁的
prevent,v.  防止， 阻止
behave,v.  表现
accomplish,vt.  完成， 达到
disturbing,adj.  令人不安的
engine,n.  发动机， 引擎
photographer,n.  摄影师
end,v. 结束，终止 n.  终点
mistake,v. 弄错 n.  错误
pour,v.  倾泻， 不断流出
message,n.  消息， 留言
praise,n&vt.  赞扬， 表扬
significance,n.  意义， 重要性
special,adj.  特别的
scissors,n. 剪刀
environment,n.  环境
truth,n.  事实
clone,n&v.  克隆， 无性繁殖
betray,vt.  出卖， 背叛
pronounce,v.  发音
family,n.  家
swear,v.   发誓， 诅咒
gift,n.  赠品
atmosphere,n.  气氛
decorate,v.  装饰， 修饰
education,n.  教育， 培养
occupation,n.  职业， 工作
tendency,n.  [C] 倾向， 趋势
slim,adj.  苗条的， 纤细的
arithmetic,n.  算术
caption,n.  标题
rid,vt.   使…摆脱
moral,adj. 道德的，精神的 n.  道德
number,n.  数字， 号码
explode,v.   爆炸
greengrocer,n.  蔬菜水果商
punish,vt.  惩罚， 处罚
casual,adj.  偶然的， 不经意的
decline,v.  下降
narrow,adj.  狭窄的
judge,v. 判断，评价 n.  裁判， 法官
similar,adj.  相似的， 像
contradict,v.  同…矛盾， 同…抵触
Catholic,adj.  天主教的
shape,n. 形状，外形 vt.  使成形
nothing,pron.  没有东西， 没有什么
headmistress,n.  女校长
anyhow,adv.  不管怎样
whistle,v.  鸣笛， 吹口哨 n. 口哨声
handle,vt. 处理 n.  柄， 把手
chain stores,n.  连锁店
crossing,n.  十字路口
tough,adj.  结实的
exit,n.  出口
system,n.  体系， 系统
giraffe,n.  长颈鹿
spot,n. 斑点，污点
aid,v.  帮助 n. 援助，救护
other,pron&adj.  其他的， 另外的
aim,v.  计划
against,prep.  对着
confident,adj.  自信的
cell,n.  细胞
swell,v.  肿胀， 增大
courage,n.  勇气， 胆略
local,adj.  当地的， 地方的
remind,vt.  提醒， 使记起
crew,n.  全体人员
valid,adj.  有效的
defeat,vt.  击败
spear,n.  矛
encourage,vt.  鼓励， 激励
electronic,adj.  电子的
vacation,n.  假期， 休假
speak,v.   说， 讲
share,v. 分享，共同使用 n.  一份
bureaucratic,adj.  官僚政治的
sacred,adj.  宗教的
elegant,adj.  文雅的， 雅致的
outcome,n.  结果， 成果
curriculum,n.  课程
satisfaction,n.  满意
sharp,adj.  尖锐的
powerful,adj.  强有力的， 强大的
slip,v. 溜
future,n.  将来
anchor,v. 抛锚
acquaintance,n.  相识， 熟人
novelist,n.  小说家
royal,adj.  王室的， 皇家的
shake,vt.   使摇动
eyesight,n.  视力， 视觉
semicircle,n.  半圆
screen,n.  幕， 荧光屏
autonomous,adj.  自治的
referee,n.  仲裁人， 调解人
trial,n.  审判
correspond,vi.  通信
undertake,vt.   承担
insect,n.  昆虫
buffet,n.  自助餐
entrance,n.  入口
pregnant,adj.  怀孕的
all,adj&pron&adv.   全部
always,adv.  总是
border,n.  边缘
below,adv.  在下面 prep. 在…下面
already,adv.  已经
touch,v. 触摸，接触 n. 接触
shall,modal verb. 〔某事〕必定，一定〔发生〕
admission,n.  准许进入
real,adj.  真实的， 确实的
expense,n.  费用， 支出
unit,n.  单元
yell,vt.  大叫， 呼喊
contemporary,adj.  当代的
collect,v.  收集， 搜集
dusty,adj.  尘土般的
amusement,n.  娱乐， 消遣
boundary,n.  边界， 分界线
shame,n.  遗憾的事
rob,v.   抢夺， 抢劫
outing,n.  远足
trick,n.  [C] 诡计， 把戏
favour,n.  恩惠
around,adv. 在周围
pollute,vt.  污染
disappoint,v.  失望
rot,v.   腐烂， 腐败
construction,n.  建造， 建设
predict,v.  预言
row,v.  划船 n. 排，行
universal,adj.  普遍的， 全体的
abroad,adv.  到国外
frontier,n.  国境， 边界
subjective,adj.  主观的
deliberately,adv.  故意地
seaweed,n.  海草， 海藻
drawer,n.  抽屉
transport,n.  运输
specific,adj.  特殊的
any,pron.  任何一个
application,n.  申请
freezing,adj.  冻结的
punctuation,n.  标点符号
acre,n.  英亩
whisper,n&v.  低语， 私语
appetite,n.  食欲， 胃口
until,prep&conj.  直到…为止， 在…以前
dull,adj.  单调无味的
clumsy,adj.  笨拙的
reason,v.  说服， 劝说 n. 理由，原因
thought,n.  思考， 思想
accurate,adj.  正确的， 准确的
ring,v. 响
taste,n. 喜爱，爱好，口味 v. 有…的味道
anywhere,adv.  任何地方
bargain,v.  讨价还价 n. 便宜货，廉价货
identification,n.  辨认， 鉴定
jam,v. 阻塞 n.  果酱
annual,adj.  一年一次的， 每年的
gentle,adj.  温柔的， 柔和的
cheers,int.  干杯
boil,v.  沸腾， 烧开
sneaker,n. 胶底运动鞋
lightning,n.  闪电
remain,vi. 余下，留下 v.  保持， 仍是
shabby,adj.  破旧的， 衣衫褴褛的
amaze,vt.  惊奇， 惊叹， 震惊
demand,n&v.  要求， 需要
envelope,n.  信封
slow,adj. 缓慢的 v.  放慢速度， 减缓
turkey,n.  火鸡
grade,n.  等级
deposit,n&v.  存
tasty,adj.  味道好的
telescope,n.  望远镜
flash,v.   闪光，  闪现 n. 闪，闪光，转瞬间
skillful,adj.  熟练的
continent,n.  大陆， 大洲
accuse,vt.  控告， 谴责
maybe,adv.  可能， 大概， 也许
another,pron.  另一个 adj. 另一
guarantee,vt&n.  保证， 担保
algebra,n.  代数学
recommend,v.  推荐
acquire,vt.  获得
worth,adj.  值得的
helicopter,n.  直升机
ripe,adj.  成熟的， 熟的
where,adv&conj.  那儿
disabled,adj.  残疾的
watermelon,n.  西瓜
arm,v.  以…装备， 武装起来 n. 手臂
popular,adj.  流行的， 受欢迎的
broken,adj.  弄坏了的， 破碎的
outwards,adv. 向外，在外 adj.  向外的， 外出的
vice,prep.  副， 次
poison,n.  毒药
silly,adj.  傻的，愚蠢的
liberation,n.  解放
fortunate,adj.  幸运的， 侥幸的
wrinkle,n.  皱纹
tour,n.  [C] 参观， 观光， 旅行
persuade,v.  说服， 劝说
call,n. 叫
consensus,n.  一致意见
such,adv. 那么，如此 pron.   人， 事物 adj. 这样的，那样的
calm,adj. 镇静的，沉着的 v.  镇静， 沉着
boring,adj.  令人厌烦的
classic,adj.  经典的， 一流的
kick,v&n.  踢
absolute,adj.  完全的， 绝对的
ask,v.  询问
canteen,n.  餐厅
describe,vt.  描写， 叙述
suck,v.  吸， 吮
dilemma,n.  进退两难的局面
wealthy,adj.  富有的
strength,n.  力量， 力气
dusk,n.  黄昏
administration,n.  管理
run,vi.  跑， 奔跑
challenging,adj.  具有挑战性的
research,n.  研究， 调查
debate,n&v.  讨论， 辩论
view,n.  看法
either,determiner. 〔两者中的〕任何一个 adv. 也(不)
furniture,n.  〈总称〉 家具
jet,v. 喷射 n.  喷气式飞机
donate,v.  捐赠， 赠送
helpful,adj.  有帮助的， 有益的
dust,n.  灰尘， 尘土
worry,v&n.  担忧， 烦恼
cater,v.  投合
imagine,v.  想象， 设想
attractive,adj.  迷人的， 有吸引力的
superb,adj.  庄重的， 华丽的， 极好的
might,modal verb. 可以〔用于礼貌地提出建议〕 n. 力量
bleed,v.   出血， 流血
catalogue,n.  目录
whatever,conj&pron.  无论什么
decrease,v.  减小， 减少
camp,n&vi.  野营， 宿营
difficulty,n.  困难， 费力
volunteer,v. 自愿 n.  志愿者
everywhere,adv.  到处
clothing,n.  〈总称〉 衣服
aloud,adv.  大声地
thunderstorm,n.  雷暴， 雷雨交加
mourn,v.  哀痛
next,adv. 随后，然后，下一步 adj. 最近的
blind,adj.  瞎的， 盲的
nod,v&n.   点头
string,n.  细绳， 线， 带
import,n.  进口， 输入
distance,n.  距离
occupy,vt.  占领， 占据
submit,vt.   提交， 递交
boom,v.  发出隆隆声
abolish,vt.  废止
absence,n.  不在， 缺席
nearly,adv.  将近
attract,v.  吸引
show,v. 给…看，出示，
edition,n.   版， 版本
cautious,adj.  小心的， 谨慎的
disappear,vi.  消失
perfume,n.  香味
shot,n.  射击， 开枪， 开炮， 射击声
conclusion,n.  [C] 结论
nor,conj.  也不
central,adj.  中心的， 中央的
defend,vt.  保护， 防御
arrive,vi.  到达， 达到
memorial,adj.  纪念的 n. 纪念碑，纪念物
wag,v.   摇动， 摆动
race,v.  赛跑， 比赛 n. 种族
introduce,vt.  介绍
greet,vt.  问候， 向…致敬
sculpture,n.  雕塑  ， 雕像
bond,v.  黏合
way,n.  道路
target,n.  目标， 对象
wax,n.  蜡， 蜡状物
grey,adj.  灰色的
what,pron&adj&conj.  什么
urban,adj.  城市的， 市内的
guidance,n.  引导， 指导
refer,v.   谈到， 提到
nervous,adj.  紧张不安的， 神经质的
duty,n.  责任
risk,n. 冒险，风险 vt.  冒…的危险
flame,n.  火焰， 光辉
rise,n.  上升， 上涨
play,v. 玩
delicate,adj.  精巧的， 精致的
fancy,adj. 奇特的
bounce,v.  使反弹
tissue,n.  薄的纱织品
decide,v.  决定， 下决心
rent,v.  租用
when,adv.  在那时 conj. 什么时候
nearby,adv.  在附近 adj. 附近的
carpenter,n.  木匠
modest,adj.  谦虚的， 谦逊的
cast,vt. 扔，抛 n.  演员表
anxious,adj.  忧虑的
fan,n.   迷， 狂热的爱好者、 支持者
slice,n.  片， 薄片
far,adj&adv.   远的
frost,n.  霜
catch,vt.   接住
fax,n.  传真
plan,n&v.   计划， 打算
cash,n. 现金，现钞 vt.  兑现
case,n.  情况
generation,n.  代， 一代
give,v.   给， 付出
double,adj. 两倍的
downtown,n&adj.  市区 ， 闹市区
trunk,n.  树干
stainless,adj.  无污染的
explicit,adj.  清楚的
rely,vi.  依赖， 依靠
phone,v. 打电话 n.  电话
slide,v. 滑行，滑动 n.  幻灯片
comfortable,adj.  舒服的
waist,n.  腰部， 腰围
style,n.  风格， 时尚
jungle,n.  丛林， 密林
flesh,n.  肉， 肉体
suit,vt. 适合 n.  一套
grill,n.   烤架
care,v. 介意，在乎
damage,n&v.  毁坏， 损害
guard,v. 保卫，看守 n.  防护装置
settle,vi. 安家，定居 vt.  解决
direct,adj. 直接的
pattern,n.  式样
exercise,v.  锻炼 n. [C]练习
labour,n.  劳动， 劳力
gain,v. 获得，挣得 n.  收获
vehicle,n.  车辆
hardship,n.  困难， 艰辛
confuse,vt.  使糊涂
kilo,n.  千克
freedom,n.  自由
cushion,n.  垫子
scold,vt.  责骂， 谴责
modern,adj.  现代的， 近代的
physics,n.  物理
seldom,adv.  很少， 不常
physician,n.   医生
protect,vt.  保护
architecture,n.  建筑， 建筑学
souvenir,n.  纪念品， 纪念物
dial,v.  拨
stress,n. 压力 vt.  强调
explore,v.  探险
more,adv. 更 pron.  更多的…
wet,adj.  湿的
born,adj.  出生的
strawberry,n.  草莓
electricity,n.  电
tentative,adj.  试验性的
