word,definition
radioactive,adj. 放射性的， 有辐射能的
resent,vt. 对…表示愤恨， 怨恨
stride,vi. 大踏步走 n. 大步
ambiguous,adj. 引起歧义的， 模棱两可的， 含糊不清的
impulsive,adj. 冲动的
qualitative,adj. 性质的， 定性的
diverse,adj. 不一样的， 相异的
crisp,adj. 脆的，鲜脆的
prime,adj. 首要的
intellect,n. 智力， 理解力
preference,n. 喜爱， 偏爱
mild,adj. 温柔的
loyal,adj. 忠诚的， 忠心的
impact,v. 影响， 作用， 冲击 n. [Im'pækt]
paralysis,n. 麻痹， 瘫痪， 中风
court,n. 法院， 法庭
chapel,n. 小教堂， 祈祷室
distort,vi. 变形 vt. 歪曲，曲解
subsidiary,adj. 辅助的，次要的，附设的 n. 子公司， 附属机构
venture,vi. 冒险
discern,vt. 看出， 察觉出
enthusiasm,n. 热情， 热心， 热忱
flexible,adj. 易弯曲的
domain,n. 领域， 范围
census,n. 人口普查， 统计
corpse,n. 死尸， 尸体
willful,adj. 故意的， 特意的
attitude,n. 态度， 看法
relative,adj. 有关系的，相对的 n. 亲属， 亲戚
compare,vt. 比较， 对照
depict,vt. 描绘， 描述
hop,vi. 单足跳跃，单足跳行
characteristic,adj. 特有的，典型的 n. 特性
involvement,n. 连累
pave,vt. 铺， 铺筑
integral,adj. 构成整体所必需的， 基本的
lubricate,vt. 使润滑
comet,n. 彗星
deadline,n. 最后期限
bully,n. 恃强欺弱者 vt. 威吓， 欺负
chip,n. 屑片， 碎片
medieval,adj. 中世纪的
tanker,n. 油轮
involve,vt. 使卷入， 牵涉
pistol,n. 手枪
assemble,vi. 集合，召集 vt. 集合， 聚集
watertight,adj. 不透水的， 防水的
transition,n. 过渡， 转变
repel,vt. 使厌恶
mutter,n&v. 轻声低语
series,n. 一系列， 连续
complicated,adj. 复杂的， 难懂的
junk,n. 废旧物品，破烂 vt. 丢弃， 废弃
maximum,adj. 最大的
thrive,vi. 兴旺， 繁荣， 旺盛
imaginative,adj. 富有想象力的， 爱想象的
penguin,n. 企鹅
represent,vt. 作为…的代表， 表示， 象征
masterpiece,n. 杰作
compete,vi. 比赛， 竞争， 对抗
tolerant,adj. 宽容的， 容忍的
dispatch,vt. 派遣，调遣，发送 n. 急件， 快信
emergency,n. 紧急情况， 突然事件
dim,adj. 昏暗的，朦胧的
paralyze,vt. 使瘫痪， 使麻痹
interpersonal,adj. 人与人之间的， 关于人与人之间关系的
exemplary,adj. 可作楷模的， 典范的
faculty,n. 才能， 能力
layoff,n. 解雇
wretched,adj. 极不愉快的， 难受的， 可怜的
absurd,adj. 荒谬的， 荒唐的
modesty,n. 谦虚
considerate,adj. 考虑周到的， 体贴的， 体谅的
glamor,n. 魅力， 诱惑力
clue,n. 线索， 暗示， 提示
bracket,n. 括号
legal,adj. 法律的
midst,n. 中部
trait,n. 特征， 特点， 特性
radius,n. 半径， 半径范围
disintegration,n. 破裂， 分裂
signal,adj. 显著的， 重大的 n. 信号，暗号
impair,vt. 损害， 损伤
dolphin,n. 海豚
sightseeing,n. 观光， 游览
stray,vi. 走失，迷路
planet,n. 行星
exhaust,vt. 使筋疲力尽，用尽
thereafter,adv. 之后， 以后
soluble,adj. 可溶的
feast,vi. 尽情地吃， 宴饮
vision,n. 想象力， 梦幻
accompany,v. 陪同， 伴随
armor,n. 盔甲， 装甲
acceptance,n. 接受， 承认
beneficial,adj. 有利的， 有益的
paradise,n. 天堂， 乐园
tackle,vt. 对付，处理
reckon,vt. 认为， 估计
confusion,n. 困惑， 糊涂
distract,vt. 转移， 使分心
hinge,vi. 以…为转移 n. 铰链 vt. 装铰链
virtual,adj. 实质上的， 事实上的， 实际上的
squeeze,v. 压榨，挤 n. 榨取， 勒索
blank,adj. 空白的
additional,adj. 附加的， 追加的
worthy,adj. 有价值的， 值得的
primarily,adv. 首先， 主要地
telecommunications,n. 通信， 电信
ferry,n. 渡船 vt. 渡运
ignore,vt. 不顾， 不理
hemisphere,n. 地球的半球
reception,n. 招待会， 欢迎会
applaud,vi. 鼓掌，喝彩 vt. 向…鼓掌， 向…喝彩
outward,adv. 向外地 adj. 外面的，外表的
lunar,adj. 月的， 月球的
poetry,n. 诗， 诗歌， 诗集
jury,n. 陪审团， 评奖团
arrogant,adj. 傲慢的， 自大的
idiot,n. 白痴
relay,n. 接力赛
priest,n. 神父， 牧师
monitor,n. 班长
solo,adv. 以独力，单独地 adj. 单独的，单独进行的 n. 独奏， 独唱， 独舞
tuition,n. 教学， 讲授， 指导
permeate,v. 弥漫， 遍布， 散布
utopian,adj. 乌托邦的
schedule,n. 时刻表，日程安排表
tame,adj. 驯服的，顺从的
adjoin,vt. 贴近
universe,n. 宇宙， 世界
inherit,vt. 继承
overwhelming,adj. 势不可挡的， 压倒的
interpret,v. 解释， 说明
peculiar,adj. 奇怪的， 古怪的
idiom,n. 习语， 成语
diplomat,n. 外交官， 外交家
hug,vi. 紧抱在一起，互相拥抱 vt. 拥抱
grant,n. 授给物 vt. 授予， 给予
muscular,adj. 肌肉发达的， 强壮的
sparkle,vi. 发光，闪耀，闪烁
hum,vi. 哼曲子
staple,adj. 主要的
discount,n. 折扣 vt. 把…打折扣
construct,vt. 建造
royalty,n. 王族
convert,vt. 转变， 转化
attempt,vt. 尝试， 试图， 努力
rivalry,n. 竞争， 竞赛
relish,vt. 享受，从…中获得乐趣 n. 享受， 滋味， 乐趣
fluorescent,adj. 荧光的， 发荧光的
division,n. 分， 分割
superficial,adj. 表面的， 肤浅的
executive,adj. 执行的
navigation,n. 航行， 航海， 航空
melt,v. 融化
stalk,vi. 高视阔步地走 n. 茎，梗，柄 vt. 悄悄地跟踪
whereas,conj. 然而， 但是， 尽管
pitch,v. 投掷， 使猛然倒下
casualty,n. 伤亡人员， 死伤者
gauge,n. 测量仪表
oriental,adj. 东方的
electrical,adj. 电的
stall,v. 熄火
protest,v. ['prəutest] n. 抗议， 反对
sensitive,adj. 敏感的， 灵敏的
classification,n. 分类， 分级， 分类法
brew,vi. 冲泡
vacant,adj. 空的， 未被占用的
menace,n. 具有危险性的人
afford,vt. 担负得起
invalid,adj. 无效的，作废的
curse,v. 诅咒，咒骂，天谴 n. 祸害， 祸根
legitimate,adj. 合情合理的
appease,vt. 平息， 抚慰
sieve,n. 筛子，漏勺 vt. 筛， 滤
whereby,adv. 凭此
evaluate,vt. 评价， 估…的价
status,n. 地位， 身份
machinery,n. 机器， 机械
shield,n. 防护物，护罩
skip,vi. 跳，蹦跳
instantaneous,adj. 瞬间的， 即刻的
phenomenon,n. 现象， 迹象
quarterly,adv. 按季度，一季一次 adj. 季度的，每季一次的 n. 季刊
notify,vt. 通知， 告知
bibliography,n. 参考书目
stream,v. 流出， 涌出 n. 河，溪流
recur,vi. 再发生， 重现
coalition,n. 结合体， 同盟
generalize,vt. 概括， 归纳， 推断
accumulate,v. 积累， 堆积
crime,n. 罪， 罪行， 犯罪
dwarf,adj. 矮小的，发育不全的 n. 矮子，侏儒 vt. 使显得矮小， 使相形见绌
heave,v. 举起，提起
leisure,n. 空闲时间
nourish,vt. 养育， 喂养， 滋养
grease,n. 油脂
allege,vt. 断言， 宣称， 硬说
pilgrim,n. 朝圣者
trigger,n. 扳机
assimilate,vi. 被吸收， 被消化
positive,adj. 确实的， 明确的
segregate,vt. 使隔离， 使分开
addict,n. 有瘾的人
prospect,n. 前景， 前途， 可能性
withhold,vt. 拒绝， 不给
comparable,adj. 可比较的
discreet,adj. 谨慎的， 慎重的， 审慎的
specialize,vi. 专攻，专门研究 vt. 使适应特殊目的， 使专用于
instance,n. 例子， 实例， 事例
presumably,adv. 大概， 可能， 据推测
bonus,n. 奖金， 红利
recognition,n. 认出， 识别
banquet,n. 宴会， 盛宴
thrill,v. 非常兴奋， 非常激动 n. 兴奋，激动
aisle,n. 过道， 通道
convene,vi. 开会，集合 vt. 召集
arrangement,n. 整理， 排列
revenue,n. 收入， 收益
solution,n. 解决
monopoly,n. 垄断， 专卖
opponent,n. 对手
accelerate,vt. 使加快， 使增速
supplementary,adj. 增补的， 补充的
grain,n. 谷物， 谷粒， 颗粒
credit,n. 信贷，赊欠
oxygen,n. 氧， 氧气
intensive,adj. 加强的
alter,vt. 改变， 变更， 变动
combine,v. 结合，联合
ideal,adj. 理想的，观念的，空想的 n. 理想， 理想的东西
occur,vi. 发生， 出现， 存在
illustrate,vt. 说明
hose,n. 软管，水龙带 vt. 用软管淋浇
definitive,adj. 最可靠的， 权威性的
streak,vi. 飞跑，疾驶 n. 条纹，条痕
pressure,n. 压，压强
dentist,n. 牙科医生
brood,vi. 沉思，考虑
literacy,n. 识字， 有文化， 读写能力
originate,vi. 起源于，来自，产生 vt. 创造， 创始， 开创
specialist,n. 专家
background,n. 出身背景， 经历
millionaire,n. 百万富翁， 大富翁
transit,n. 运输， 载运
adolescent,adj. 青春期的
nonetheless,adv. 尽管如此， 依然， 然而
dispose,v. 去掉， 销毁
petty,adj. 小的， 琐碎的
glow,vi. 发光
sentiment,n. 意见， 观点
differentiation,n. 区别
constitution,n. 宪法， 章程
patent,adj. 专利的，受专利保护的 n. 专利，专利权 vt. 得到…的专利权
cocaine,n. 可卡因， 古柯碱
groove,n. 沟， 槽
abundance,n. 大量， 丰富， 充足
racket,n. 喧嚷， 吵闹
conceive,vi. 构想出， 设想
sour,adj. 酸的
transform,vt. 使改观， 改革
napkin,n. 餐巾
reckless,adj. 鲁莽的， 不考虑后果的
paradox,n. 似乎矛盾而正确的说法
magnitude,n. 重要性， 重大
justification,n. 正当的理由， 借口
genuine,adj. 真的， 真正的
execution,n. 死刑
immune,adj. 免疫的， 有免疫力的， 不受影响的
brochure,n. 小册子
stern,adj. 严厉的，严格的，严峻的 n. 船尾
rotary,adj. 旋转的， 转动的
compound,adj. 复合的，化合的 n. 化合物，复合物
dub,vt. 给…起绰号， 把…称为
masculine,adj. 男性的， 男子的
extraordinary,adj. 非同寻常的， 特别的
witness,n. 证据
conventional,adj. 普通的
regulation,n. 规章， 规则
conform,vi. 遵守， 适应
circulation,n. 循环， 流通
authentic,adj. 真的， 真正的
mere,adj. 仅仅的， 纯粹的
accommodation,n. 住处， 膳宿
evident,adj. 明显的， 明白的
suburb,n. 郊区， 郊外， 近郊
pumpkin,n. 南瓜
annoy,vt. 使恼怒
profess,vt. 表示， 承认
psychological,adj. 心理的
credible,adj. 可信的， 可靠的
empirical,adj. 以经验为依据的， 经验主义的， 经验的
commit,vt. 犯， 干
curb,vt. 控制，约束 n. 控制， 约束
crash,vi. 倒下，坠落
character,n. 性格， 特性
reflect,v. 反映， 显示
outfit,n. 全套服装
contribution,n. 贡献
ongoing,adj. 持续的， 继续的
massacre,vt. 大规模屠杀，残杀
reassure,vt. 使放心
bang,v. 猛击， 猛撞
magnetic,adj. 磁的
cholesterol,n. 胆固醇
orbit,n. 轨道 vt. 作轨道运行
band,n. 乐队
negligible,adj. 可忽略不计的， 微不足道的
setback,n. 挫折， 倒退， 失败
resident,adj. 居住的， 定居的
symbolic,adj. 符号的
distinguish,vt. 区别， 辨别， 识别
mall,n. 购物中心
module,n. 组件， 模块， 模件
howl,n&vi. 嗥叫
execute,vt. 将…处死
substantial,adj. 可观的， 大量的
benefit,vi. 得益 n. 利益，恩惠
booth,n. 小房间， 公用电话亭， 岗亭
enthusiastic,adj. 满腔热情的， 热心的， 极感兴趣的
disastrous,adj. 灾难性的， 造成灾害的
unique,adj. 唯一的， 独一无二的
processing,n. 处理
boost,v. 推动， 促进， 激励
impulse,n. 冲动， 一时的念头
sober,adj. 未醉的，有节制的
crystallize,v. 结晶
religious,adj. 宗教的
infectious,adj. 传染的， 有传染性的
shelter,v. 掩蔽， 躲避， 庇护 n. 掩蔽处，躲避处
prominent,adj. 突出的， 杰出的
expel,vt. 把…除名， 把…开除
superiority,n. 优越， 优等
outset,n. 开始， 开端
latitude,n. 纬度
scan,vt. 细看，审视，浏览 n. 扫描
association,n. 协会， 团体
fundamental,adj. 基础的，基本的 n. 基本原则
eliminate,vt. 消灭， 消除， 排除
cute,adj. 漂亮的， 娇小可爱的
entitle,vt. 给…权利
outline,n. 提纲，要点
partition,n. 分隔物，隔墙
nominal,adj. 名义上的， 有名无实的
excess,adj. 过量的， 额外的 n. 超越，过量，过度['3ks3s]
glance,vi. 看一下 n. 一瞥
perspective,n. 视角， 观点
galaxy,n. 星系
equality,n. 等同
destruction,n. 破坏， 毁灭
rebellion,n. 反叛， 反抗
expression,n. 词语
reaction,n. 反应， 反作用
accordance,n. 一致， 和谐， 符合
weary,vi. 厌烦， 不耐烦 adj. 疲劳的，疲倦的
appeal,vi. 求助，诉请
swamp,n. 沼泽 vt. 淹没， 浸没
entrepreneur,n. 企业家
dedicate,vt. 题献词于上
peninsula,n. 半岛
extensive,adj. 广阔的
residential,adj. 居住的， 住宅的
definitely,adv. 一定地， 明确地
stab,n&v. 刺， 戳
abandon,vt. 离弃， 丢弃
collaboration,n. 合作， 协作
inspire,vt. 鼓舞
impart,vt. 告知， 透露
bureaucracy,n. 官僚主义， 官僚作风
household,adj. 家庭的， 家喻户晓的 n. 家庭，户
glide,n. 滑行， 滑动
adverse,adj. 不利的， 有害的
bulletin,n. 简明新闻， 最新消息
devote,vt. 将…奉献给， 把…专用
junction,n. 联结点， 交叉点， 枢纽
crumble,vi. 崩溃， 瓦解 vt. 弄碎
agent,n. 代理人， 代理商
abortion,n. 流产， 堕胎
salvation,n. 拯救， 解救
instinct,n. 本能
cannon,n. 加农炮， 大炮， 火炮
invest,v. 投资， 投入
reputation,n. 名誉， 名气， 名声
project,v. 伸出
shrug,n&v. 耸肩
arena,n. 表演场地， 竞技场
independence,n. 独立
shrub,n. 灌木
presentation,n. 提供， 显示
nominate,vt. 提名， 任命
loom,vi. 阴森地逼近， 隐现
stationary,adj. 固定的， 静止不动的
restrain,vt. 阻止， 控制
awkward,adj. 笨拙的， 尴尬的
ruin,v. 毁坏 n. 毁灭
beforehand,adv. 预先， 事先
formidable,adj. 可怕的， 令人敬畏的
impatient,adj. 不耐烦的， 急躁的
invert,vt. 使倒转， 使倒置， 使颠倒
cradle,n. 摇篮
discrete,adj. 分离的， 不相关联的
assurance,n. 把握， 信心
psychiatrist,n. 精神科医生， 精神病专家
squad,n. 班， 小队， 小组
disrupt,vt. 使中断
scar,v. 留下伤痕 n. 伤疤，伤痕
sergeant,n. 中士， 警官
vital,adj. 生死攸关的， 极其重要的
eccentric,adj. 古怪的，怪癖的，异乎寻常的 n. 古怪的人， 怪癖的人
conflict,vi. 冲突， 抵触 n. 冲突， 抵触
appliance,n. 用具， 器具， 器械
alloy,n. 合金 vt. 将…铸成合金
delusion,n. 欺骗
mass,adj. 大量的，大规模的 v. 聚集， 集中 n. 众多，大量
detect,vt. 察觉， 发觉
update,vt. 更新
renaissance,n. 文艺复兴， 文艺复兴时期
poisonous,adj. 有毒的
condemn,vt. 谴责， 指责
assistance,n. 协助， 援助
auction,n&vt. 拍卖
propel,vt. 推进， 推动
admit,vi. 承认 vt. 承认，供认
uneven,adj. 不平坦的， 不平滑的
definition,n. 定义， 释义， 定界
mansion,n. 大厦， 宅邸
mask,n. 面具，面罩，口罩
patrol,v. 巡逻，巡查 n. 巡逻， 巡查
nickel,n. 镍
patron,n. 资助人， 赞助人
entail,vt. 使承担
inferior,adj. 下等的，劣等的 n. 下级， 下属
apply,vi. 应用，实施，使用
propaganda,n. 宣传
overlook,vt. 忽视
refuge,n. 庇护所， 避难处
dramatic,adj. 引人注目的， 激动人心的
incredible,adj. 不能相信的， 不可信的， 难以置信的
certainty,n. 必然的事， 确定的事实
corrode,v. 腐蚀， 侵蚀
spine,n. 脊柱， 脊椎
commend,vt. 称赞， 表扬
parasite,n. 寄生生物
artificial,adj. 人工的， 人为的
deficiency,n. 缺乏， 不足
imaginary,adj. 想象中的， 假想的
formula,n. 公式， 式
disgust,n&vt. 厌恶， 憎恶
transcend,vt. 超出， 超越范围
tribute,n. 颂词， 称赞， 礼物
mob,n. 暴民，乌合之众 vt. 成群围住， 聚众袭击
subordinate,adj. 下级的，级别低的
trend,vi. 伸向，倾向 n. 倾向
achievement,n. 完成
sturdy,adj. 强壮的， 结实的， 坚固的
desirable,adj. 吸引人的， 可取的
consist,vi. 由…组成
reliable,adj. 可靠的， 可依赖的
compatible,adj. 兼容的
incentive,n. 刺激， 鼓励
critic,n. 批评家， 爱挑剔的人
preliminary,adj. 预备的，初步的 n. 初步做法， 起始行为
obstacle,n. 障碍， 障碍物
profession,n. 职业
van,n. 大篷车， 运货车
dizzy,adj. 头晕目眩的，眩晕的
resemblance,n. 相似， 形似
exceptional,adj. 优越的， 杰出的
constitute,vt. 组成， 形成
cherish,vt. 珍爱， 珍视
discrepancy,n. 不符合， 不一致
spectrum,n. 谱， 光谱， 频谱
convince,vt. 使确信， 使信服， 说服
prolong,vt. 延长， 拉长， 拖延
missionary,n. 传教士
terminate,v. 停止， 终止
valve,n. 阀， 活门
refund,n. 退款 vt. 退还
remnant,n. 残留部分
internal,adj. 内的， 国内的
literary,adj. 文学的
classical,adj. 古典的， 经典的
privilege,n. 特权
substitute,n. 代替人，代用品 vt. 用…代替
mortgage,n. 抵押，抵押借款 vt. 抵押
blaze,vi. 熊熊燃烧，着火
moreover,adv. 而且， 再者， 此外
scatter,vt. 撒， 散播
violate,vt. 违反， 违背
federal,adj. 联邦的， 联盟的
verify,vt. 证实， 查证， 证明
excursion,n. 远足， 短途旅行
inaugurate,vt. 开始， 开展
undergo,vt. 经历
reward,n. 报答，奖赏
graze,vi. 吃青草 vt. 放牧
coupon,n. 礼券， 优惠券
multitude,n. 大量， 许多
inhabit,vt. 居住于， 栖居于
siege,n. 包围， 围困
abstract,adj. 抽象的，抽象派的 n. 摘要，梗概
agenda,n. 议程
degenerate,vi. 衰退，堕落，蜕化 adj. 衰退的，堕落的 n. 堕落者
nurture,n&vt. 养育， 培育， 滋养
destructive,adj. 破坏的， 毁灭的
appearance,n. 出现， 来到
culture,n. 文化， 文明
paternity,n. 父权， 父子关系
hasty,adj. 草率的， 轻率的
anonymous,adj. 无名的， 不具名的
fake,adj. 假的，伪造的 n. 假货
span,n. 跨距，一段时间 vt. 持续， 贯穿， 包括
escort,n. 护卫者，护送者 vt. 护送， 护卫
bizarre,adj. 奇形怪状的， 怪诞的
existence,n. 存在， 实在
ascribe,vt. 把…归因于， 把…归属于
threshold,n. 门槛， 门口
float,v. 浮动， 漂浮， 飘动
minority,n. 少数
axis,n. 轴， 轴线， 中心线
pole,n. 杆
preferable,adj. 更可取的， 更好的， 更合意的
reference,n. 提到， 论及
spite,n. 恶意，怨恨
defendant,n. 被告
arrange,v. 安排， 准备
olive,n. 橄榄， 橄榄树
coarse,adj. 粗的， 粗糙的
exaggerate,v. 夸大， 夸张
streamline,vt. 使成流线型
imply,vt. 暗示， 意指
offset,vt. 补偿， 抵消
commitment,n. 承诺， 许诺， 保证
cavity,n. 洞， 穴， 凹处
coward,n. 胆小鬼， 懦夫
fossil,n. 化石
poke,vi. 伸出，突出 vt. 戳，捅
rejection,n. 拒绝
fixture,n. 固定装置
manufacture,vt. 制造，加工 n. 制造， 制造业
collision,n. 碰撞
sequence,n. 连续， 接续， 一连串
recruit,vt. 招募， 吸收
provision,n. 供应
calorie,n. 大卡
slogan,n. 标语， 口号
invariably,adv. 不变地， 始终如一地， 总是
commence,v. 开始
tract,n. 传单， 小册子
configuration,n. 配置， 布局， 构造
mercury,n. 水银， 汞
frequent,adj. 时常发生的， 常见的
chunk,n. 厚片， 大块
interact,vi. 相互作用， 相互影响
commonplace,adj. 普通的，平庸的 n. 寻常的事物， 平庸的东西
aggregate,adj. 总计的， 合计的 n. 总数，合计 vt. 总计达， 合计
seemingly,adv. 表面上， 看上去
attendant,adj. 伴随的， 随之产生的 n. 服务人员，侍者，随从
array,n. 展示
parameter,n. 界限， 范围
extinct,adj. 灭绝的， 绝种的
discriminate,vi. 区别， 辨别
degrade,vt. 降低…的身份， 有辱…的人格
opaque,adj. 不透明的， 不透光的
repay,vt. 归还
monetary,adj. 钱的， 货币的
grave,adj. 严重的， 严肃的 n. 坟墓
advantage,n. 优点， 优势
controversy,n. 争论， 辩论
command,n&vt. 命令， 指挥
compulsory,adj. 必须做的， 强制性的
performance,n. 演出
serial,adj. 连续的， 顺序排列的 n. 连续剧，连载故事
anticipate,vt. 预料， 预期， 期望
detach,vt. 拆卸
slash,vt. 砍
fabricate,vt. 捏造， 伪造， 编造
comic,adj. 喜剧的，滑稽的 n. 连环漫画
perfection,n. 完美， 完善
vague,adj. 不明确的
pope,n. 教皇， 罗马主教
exception,n. 例外， 除外
ego,n. 自我， 自己， 自尊
urge,vt. 鼓励
spouse,n. 配偶
score,n. 得分，比数，成绩
isle,n. 小岛， 岛
enclosure,n. 四周有篱笆的场地， 围场
graduate,adj. 研究生的 v. 毕业 n. 毕业生
famine,n. 饥荒
quota,n. 定额， 限额， 配额
unanimous,adj. 全体一致的， 一致同意的
scorn,n. 轻蔑，鄙视 vt. 轻蔑， 鄙视
thermal,adj. 热的， 由热造成的
sulfur,n. 硫
visual,adj. 看的， 视觉的
terrain,n. 地形， 地势
grief,n. 悲伤， 悲痛
rap,vi. 说唱 vt. 敲击，急敲
upgrade,vt. 提升，使升级 n. 向上的斜坡
instruct,vt. 教， 指示
appendix,n. 阑尾
virtually,adv. 事实上， 实质上
agreeable,adj. 令人愉快的， 惬意的
economy,n. 经济
community,n. 社区， 社会， 公社
version,n. 译文， 说法， 改写本
sprinkle,v. 撒，洒 n. 少量， 少数
bronze,n. 青铜， 青铜色， 古铜色
conception,n. 思想， 观念， 概念
municipal,adj. 市的， 市政的
detain,vt. 拘留， 扣留
institute,n. 研究所，学院 vt. 建立， 设立
endure,v. 忍受， 容忍
detail,n. 细节，枝节
subculture,n. 亚文化
appropriate,adj. 适当的，恰当的 vt. 私吞
criterion,n. 标准， 准则
essence,n. 本质， 实质， 要素
pore,vi. 仔细阅读， 审视 n. 毛孔，细孔
utility,n. 效用， 有用
manual,adj. 用手的，手工做的 n. 手册， 指南
maneuver,vi. 设法变动位置
symphony,n. 交响乐， 交响曲
eloquent,adj. 雄辩的， 口才流利的， 有说服力的
optimistic,adj. 乐观的， 乐观主义的
dual,adj. 双的， 两重的
submarine,adj. 水底的， 海底的 n. 潜水艇
aspect,n. 方面
aggressive,adj. 侵略的， 好斗的
stump,vi. 脚步沉重地走 n. 树桩
behavior,n. 行为， 举止， 表现
federation,n. 联合会
minimize,vt. 使减少到最低限度
descend,vi. 下来，下降 vt. 走下， 爬下
signify,vi. 有重要性 vt. 表示…的意思，意味，预示
logical,adj. 逻辑的， 合乎常理的
reconciliation,n. 和解， 调和
weird,adj. 古怪的， 离奇的
characterize,vt. 成为…的特征， 以…为特征
descent,n. 下降， 下倾
ridiculous,adj. 荒谬的， 可笑的
turbulent,adj. 动荡的， 混乱的
overt,adj. 公开的， 不隐蔽的
refute,vt. 驳斥， 驳倒
precedent,n. 先例， 范例
severe,adj. 严重的
emerge,vi. 出现， 涌现， 冒出
exemplify,vt. 是…的典型
lease,n. 租约，租契 vt. 出租
exploit,vt. 剥削
slap,vt. 掴，掌击，拍
anniversary,n. 周年
register,v. 登记， 注册
communicate,v. 通讯， 交际， 交流
evidence,n. 根据， 证据
jerk,v. 猝然一动，猛拉 n. 急推， 急拉， 急扭
fling,vt. 扔，掷
stun,vt. 使震惊， 使目瞪口呆
acid,adj. 酸的， 酸性的
autonomy,n. 自治， 自治权
transmission,n. 传播， 发射
blush,n&vi. 脸红
dubious,adj. 怀疑的， 犹豫不决的， 无把握的
intuition,n. 直觉
artillery,n. 火炮， 大炮
educational,adj. 教育的， 教育性的
pose,v. 造成，引起
finite,adj. 有限的， 有限制的
amend,vt. 修改，修订，改进 n. 赔罪， 赔偿
erupt,vi. 喷发， 喷出
exquisite,adj. 精美的， 精致的
collide,vi. 碰撞， 互撞
remedy,n. 补救办法，纠正办法
cardinal,adj. 最重要的
consent,n&vi. 同意， 赞成
insist,v. 坚持
fusion,n. 联合， 合并
volume,n. 卷， 册， 书卷
mutual,adj. 相互的
therefore,adv. 因此， 所以
exchange,n&vt. 交换
indignant,adj. 愤怒的， 愤慨的， 义愤的
hesitate,vi. 犹豫， 踌躇， 含糊
decimal,adj. 十进位的 n. 小数
cynical,adj. 愤世嫉俗的， 怀疑的
ventilate,vt. 使通风
scoop,v. 舀出
companion,n. 同伴， 共事者
culminate,vi. 告终
breakdown,n. 垮台， 破裂
directory,n. 人名地址录
behave,vi. 表现，举止
accomplish,vt. 达到， 完成
strand,n. 股，缕
constituent,adj. 组成的， 构成的 n. 选民，选区居民
engine,n. 引擎， 发动机
irritate,vt. 使恼怒， 使烦躁
scope,n. 范围
responsible,adj. 需负责任的， 承担责任的
linen,n. 日用织品
expectancy,n. 预料
illuminate,vt. 照明， 照亮
liner,n. 衬里
identify,vt. 认出， 鉴定
citizenship,n. 公民的身份, 公民的职责和权力
label,n. 标签，标记，符号 vt. 贴标签于
slippery,adj. 滑的
forum,n. 论坛， 讨论会
contempt,n. 轻视， 蔑视
modify,vt. 更改， 修改
environment,n. 环境
clone,v. 无性繁殖， 克隆 n. 无性繁殖系，克隆
betray,vt. 背叛， 出卖
progressive,adj. 前进的
pledge,n. 保证，誓言 vt. 保证， 许诺
exempt,adj. 被免除的， 被豁免的 vt. 免除，豁免
deliberate,adj. 故意的， 蓄意的
physiological,adj. 生理的， 生理学的
shaft,n. 柄， 杆
aesthetic,adj. 美学的， 审美的
atmosphere,n. 大气， 空气
decorate,vt. 装饰， 装潢， 修饰
electrician,n. 电工， 电气技师
occupation,n. 占领， 占据
tendency,n. 趋向， 趋势， 倾向
release,n&vt. 释放， 排放
caption,n. 说明文字， 字幕
hardy,adj. 能吃苦耐劳的， 坚强的
purify,vt. 使纯净， 提纯
toll,v. 敲 n. 过路费，过桥费
variation,n. 变化， 变动， 变异
moral,adj. 道德的，有道德的 n. 品行， 道德规范
rig,vt. 操纵，垄断
eject,vt. 驱逐， 逐出
defect,vi. 变节， 叛变 n. 缺点，缺陷，欠缺[dI'fekt]
reinforce,vt. 增强， 加强， 增援
casual,adj. 偶然的
slack,vi. 懈怠， 懒散 adj. 懈怠的，马虎的
rim,n. 边，缘 vt. 环绕边缘
property,n. 财产， 所有物
rip,v. 扯破，撕坏 n. 裂口， 裂缝
outbreak,n. 爆发， 突然发生
manipulate,vt. 操纵， 控制
similar,adj. 相似的， 类似的
contradict,vt. 反驳， 否认…的真实性
melody,n. 旋律， 曲调
likelihood,n. 可能， 可能性
converge,vi. 会合， 互相靠拢
compose,vt. 组成， 构成
catholic,adj. [C-]天主教的
partial,adj. 部分的
aid,n. 帮助，救护
supersonic,adj. 超声的， 超音速的
optimism,n. 乐观， 乐观主义
confident,adj. 确信的， 肯定的
retain,vt. 保留， 保持
drastic,adj. 严厉的， 极端的
epoch,n. 时期， 时代
saleable,adj. 适合销售的
crew,n. 全体船员
manufacturer,n. 制造商， 制造厂
defeat,n&vt. 战胜， 挫败
valid,adj. 有效的， 正当的
inertia,n. 不活动， 惰性
encourage,vt. 鼓励， 怂恿
vacuum,v. 收集
extravagant,adj. 奢侈的
accommodate,vt. 容纳
bubble,vi. 冒泡， 起泡， 沸腾 n. 泡，泡沫，水泡，气泡
morality,n. 道德， 道德性
yield,v. 出产
electronic,adj. 电子的 n. 电子学
transplant,vt. 移栽，移种
terrace,n. 排屋
deficit,n. 赤字， 亏空， 亏损
sacred,adj. 神圣的
cathedral,n. 大教堂
elegant,adj. 优美的， 文雅的， 讲究的
synthesis,n. 综合
incidentally,adv. 顺便提及地， 顺便提一句
polar,adj. 地极的， 近地极的
shark,n. 鲨鱼
linger,vi. 继续逗留， 留恋徘徊， 继续存留
historian,n. 历史学家， 史学工作者
